user,tweet-id,timestamp,url,likes,replies,retweets,story,
ZoomRadar,1047638079354359808,2018-10-04 00:02:36,/ZoomRadar/status/1047638079354359808,2,0,4,Michael,
ZoomRadar,1047638077303414785,2018-10-04 00:02:36,/ZoomRadar/status/1047638077303414785,1,0,2,Michael,
EdMahmoud,1048344799462522886,2018-10-05 22:50:52,/EdMahmoud/status/1048344799462522886,2,0,0,Michael,
S_Snow_Leopard,1048342802629910528,2018-10-05 22:42:56,/S_Snow_Leopard/status/1048342802629910528,1,0,2,Michael,
JustCarol___,1048340766039445504,2018-10-05 22:34:50,/JustCarol___/status/1048340766039445504,4,2,0,Michael,
andrewwulfeck,1048338209665679360,2018-10-05 22:24:41,/andrewwulfeck/status/1048338209665679360,7,0,5,Michael,
AUTOcyb,1048330011009273856,2018-10-05 21:52:06,/AUTOcyb/status/1048330011009273856,1,0,0,Michael,
ness_official_,1048328251620380672,2018-10-05 21:45:06,/ness_official_/status/1048328251620380672,1,1,1,Michael,
natasha367b,1048316709801795584,2018-10-05 20:59:15,/natasha367b/status/1048316709801795584,2,0,2,Michael,
arielle_WX,1048312068410167296,2018-10-05 20:40:48,/arielle_WX/status/1048312068410167296,0,0,2,Michael,
OldStillRadio,1048301843544268800,2018-10-05 20:00:10,/OldStillRadio/status/1048301843544268800,0,1,0,Michael,
BobbiStorm,1048293681030160384,2018-10-05 19:27:44,/BobbiStorm/status/1048293681030160384,8,1,3,Michael,
EricSnitilWx,1048279087872192512,2018-10-05 18:29:45,/EricSnitilWx/status/1048279087872192512,7,0,7,Michael,
andrewwulfeck,1048274484032167936,2018-10-05 18:11:27,/andrewwulfeck/status/1048274484032167936,8,0,4,Michael,
ThomasGBarber1,1048273442682753024,2018-10-05 18:07:19,/ThomasGBarber1/status/1048273442682753024,5,0,1,Michael,
BobbiStorm,1048271468856074240,2018-10-05 17:59:28,/BobbiStorm/status/1048271468856074240,2,2,0,Michael,
HashtagImMatt_2,1048270807615590400,2018-10-05 17:56:51,/HashtagImMatt_2/status/1048270807615590400,0,1,0,Michael,
GRobertsKPLC,1048262324329631745,2018-10-05 17:23:08,/GRobertsKPLC/status/1048262324329631745,1,0,1,Michael,
andrewwulfeck,1048257338799480832,2018-10-05 17:03:19,/andrewwulfeck/status/1048257338799480832,17,3,11,Michael,
andrewwulfeck,1048245980196483074,2018-10-05 16:18:11,/andrewwulfeck/status/1048245980196483074,3,0,0,Michael,
ChrisClimate,1048243149687148545,2018-10-05 16:06:56,/ChrisClimate/status/1048243149687148545,2,0,0,Michael,
andrewwulfeck,1048242188960894978,2018-10-05 16:03:07,/andrewwulfeck/status/1048242188960894978,1,0,0,Michael,
brittdorothy20,1048232182727282688,2018-10-05 15:23:22,/brittdorothy20/status/1048232182727282688,0,1,0,Michael,
andrewwulfeck,1048214753296965634,2018-10-05 14:14:06,/andrewwulfeck/status/1048214753296965634,1,1,0,Michael,
BobVanDillen,1048196021581279232,2018-10-05 12:59:40,/BobVanDillen/status/1048196021581279232,15,2,4,Michael,
EBrillWx,1048192477709123585,2018-10-05 12:45:35,/EBrillWx/status/1048192477709123585,1,0,2,Michael,
ChuckBell4,1048191903798386688,2018-10-05 12:43:18,/ChuckBell4/status/1048191903798386688,4,2,3,Michael,
dannyadobe,1048191818918191104,2018-10-05 12:42:58,/dannyadobe/status/1048191818918191104,1,1,0,Michael,
dannyadobe,1048191653717188608,2018-10-05 12:42:19,/dannyadobe/status/1048191653717188608,1,0,0,Michael,
SylviaD32911201,1046539796242358272,2018-09-30 23:18:25,/SylviaD32911201/status/1046539796242358272,0,1,0,Michael,
AtomsksSanakan,1046536869834567680,2018-09-30 23:06:48,/AtomsksSanakan/status/1046536869834567680,1,0,0,Michael,
MLInnovations,1046531507035275264,2018-09-30 22:45:29,/MLInnovations/status/1046531507035275264,0,0,1,Michael,
NCDEQ,1046482311913435137,2018-09-30 19:30:00,/NCDEQ/status/1046482311913435137,4,0,2,Michael,
AtomsksSanakan,1046479981520539648,2018-09-30 19:20:44,/AtomsksSanakan/status/1046479981520539648,1,0,0,Michael,
MichaelEMann,1046479867305480193,2018-09-30 19:20:17,/MichaelEMann/status/1046479867305480193,18,0,14,Michael,
AtomsksSanakan,1046472574358745092,2018-09-30 18:51:18,/AtomsksSanakan/status/1046472574358745092,1,0,0,Michael,
sueytonius,1046471926900830208,2018-09-30 18:48:44,/sueytonius/status/1046471926900830208,0,1,0,Michael,
AtomsksSanakan,1046470092551335941,2018-09-30 18:41:27,/AtomsksSanakan/status/1046470092551335941,2,3,0,Michael,
JpiersM,1046469520846671873,2018-09-30 18:39:10,/JpiersM/status/1046469520846671873,1,2,0,Michael,
JpiersM,1046468778106777601,2018-09-30 18:36:13,/JpiersM/status/1046468778106777601,2,5,0,Michael,
aircrewtv,1046462089521434624,2018-09-30 18:09:39,/aircrewtv/status/1046462089521434624,2,0,0,Michael,
Philanthropy,1046442800789696512,2018-09-30 16:53:00,/Philanthropy/status/1046442800789696512,9,0,3,Michael,
wackodad,1046427155356418048,2018-09-30 15:50:50,/wackodad/status/1046427155356418048,2,0,2,Michael,
BobbiStorm,1046395929530683394,2018-09-30 13:46:45,/BobbiStorm/status/1046395929530683394,0,0,2,Michael,
CountzPR,1046318746380505090,2018-09-30 08:40:03,/CountzPR/status/1046318746380505090,1,0,2,Michael,
ClimateRealists,1046291792029790210,2018-09-30 06:52:57,/ClimateRealists/status/1046291792029790210,20,2,13,Michael,
SnowballManny,1046227607291920385,2018-09-30 02:37:54,/SnowballManny/status/1046227607291920385,3,1,0,Michael,
LIComicGuys,1046206580235087872,2018-09-30 01:14:20,/LIComicGuys/status/1046206580235087872,2,0,0,Michael,
ladypatriot314,1050174116324507648,2018-10-10 23:59:55,/ladypatriot314/status/1050174116324507648,1,0,0,Michael,
jaddalia,1050174106543554566,2018-10-10 23:59:52,/jaddalia/status/1050174106543554566,1,0,0,Michael,
jsumpter,1050174094895931394,2018-10-10 23:59:50,/jsumpter/status/1050174094895931394,1,0,0,Michael,
ryanobles,1050174092140134400,2018-10-10 23:59:49,/ryanobles/status/1050174092140134400,4,0,0,Michael,
payton_nikki,1050174083768479744,2018-10-10 23:59:47,/payton_nikki/status/1050174083768479744,2,0,0,Michael,
MyCHELCO,1050174079922102272,2018-10-10 23:59:46,/MyCHELCO/status/1050174079922102272,10,2,2,Michael,
ellenberlin,1050174079867727872,2018-10-10 23:59:46,/ellenberlin/status/1050174079867727872,1,0,0,Michael,
BuddyPoston,1050174079523803142,2018-10-10 23:59:46,/BuddyPoston/status/1050174079523803142,2,0,0,Michael,
drdavecarbonell,1050174079062433792,2018-10-10 23:59:46,/drdavecarbonell/status/1050174079062433792,8,0,0,Michael,
CBSNews,1050174074629083137,2018-10-10 23:59:45,/CBSNews/status/1050174074629083137,27,4,19,Michael,
STNMagazine,1050174070099185664,2018-10-10 23:59:44,/STNMagazine/status/1050174070099185664,0,0,1,Michael,
sexton_je,1050174061576421376,2018-10-10 23:59:42,/sexton_je/status/1050174061576421376,1,0,0,Michael,
willaymerich,1050174059319894016,2018-10-10 23:59:41,/willaymerich/status/1050174059319894016,1,0,0,Michael,
NeverKnitDrunk,1050174047718387713,2018-10-10 23:59:38,/NeverKnitDrunk/status/1050174047718387713,1,1,0,Michael,
hypergeekster,1050174040160313344,2018-10-10 23:59:37,/hypergeekster/status/1050174040160313344,2,1,0,Michael,
cfhc,1050174032275038208,2018-10-10 23:59:35,/cfhc/status/1050174032275038208,2,1,0,Michael,
EfrenHuerta2929,1050174025555693568,2018-10-10 23:59:33,/EfrenHuerta2929/status/1050174025555693568,1,1,1,Michael,
mmpennell,1050174023622152192,2018-10-10 23:59:33,/mmpennell/status/1050174023622152192,9,1,0,Michael,
AaronsApplehous,1050174023462731778,2018-10-10 23:59:33,/AaronsApplehous/status/1050174023462731778,3,0,1,Michael,
NSWNwx,1050174016554700800,2018-10-10 23:59:31,/NSWNwx/status/1050174016554700800,1,0,0,Michael,
dmitchinson,1049811725208379392,2018-10-09 23:59:54,/dmitchinson/status/1049811725208379392,0,0,1,Michael,
caseymacy2,1049811723883040769,2018-10-09 23:59:54,/caseymacy2/status/1049811723883040769,1,0,0,Michael,
lopezgovlaw,1049811723337822209,2018-10-09 23:59:54,/lopezgovlaw/status/1049811723337822209,0,0,3,Michael,
COWYRedCross,1049811698444627968,2018-10-09 23:59:48,/COWYRedCross/status/1049811698444627968,3,0,3,Michael,
SissyHand,1049811680245497856,2018-10-09 23:59:43,/SissyHand/status/1049811680245497856,1,0,0,Michael,
Collins_WX,1049811670443454464,2018-10-09 23:59:41,/Collins_WX/status/1049811670443454464,5,0,5,Michael,
KoolCatz213,1049811664353337344,2018-10-09 23:59:39,/KoolCatz213/status/1049811664353337344,2,1,0,Michael,
WeatherNation,1049811659714224129,2018-10-09 23:59:38,/WeatherNation/status/1049811659714224129,35,2,27,Michael,
WeThePeopleWon,1049811634699608064,2018-10-09 23:59:32,/WeThePeopleWon/status/1049811634699608064,0,0,1,Michael,
MonicaAkerele,1049811625836986370,2018-10-09 23:59:30,/MonicaAkerele/status/1049811625836986370,1,0,0,Michael,
4uto26,1049811596997025794,2018-10-09 23:59:23,/4uto26/status/1049811596997025794,1,0,0,Michael,
nosleepinhelena,1049811595755425793,2018-10-09 23:59:23,/nosleepinhelena/status/1049811595755425793,0,1,0,Michael,
CBSMiami,1049811574423265280,2018-10-09 23:59:18,/CBSMiami/status/1049811574423265280,0,0,2,Michael,
tatonka00,1049811558770069505,2018-10-09 23:59:14,/tatonka00/status/1049811558770069505,0,1,0,Michael,
FaxAlertWeather,1049811555011956736,2018-10-09 23:59:13,/FaxAlertWeather/status/1049811555011956736,1,1,0,Michael,
WeatherErik,1049811542923988992,2018-10-09 23:59:11,/WeatherErik/status/1049811542923988992,0,0,1,Michael,
tessvanstraaten,1049811533876744192,2018-10-09 23:59:08,/tessvanstraaten/status/1049811533876744192,1,0,0,Michael,
JSunNews,1049811510824976384,2018-10-09 23:59:03,/JSunNews/status/1049811510824976384,1,0,1,Michael,
captainsamerica,1049811501194858496,2018-10-09 23:59:01,/captainsamerica/status/1049811501194858496,3,0,2,Michael,
Vespergalore,1049811494664359937,2018-10-09 23:58:59,/Vespergalore/status/1049811494664359937,2,0,0,Michael,
cindyscott54,1049811419552776197,2018-10-09 23:58:41,/cindyscott54/status/1049811419552776197,0,0,1,Michael,
kd6cae,1049086491962593282,2018-10-07 23:58:05,/kd6cae/status/1049086491962593282,1,2,0,Michael,
fineout,1049086491476078598,2018-10-07 23:58:05,/fineout/status/1049086491476078598,6,0,6,Michael,
tanisha4dance,1049086332130213888,2018-10-07 23:57:27,/tanisha4dance/status/1049086332130213888,1,1,0,Michael,
w_senft,1049086234759495680,2018-10-07 23:57:04,/w_senft/status/1049086234759495680,0,2,0,Michael,
fox5sandiego,1049085959432818690,2018-10-07 23:55:58,/fox5sandiego/status/1049085959432818690,4,0,3,Michael,
WCTVPinPointWX,1049085851739799553,2018-10-07 23:55:32,/WCTVPinPointWX/status/1049085851739799553,3,0,1,Michael,
BrittanyBedi,1049085791094407168,2018-10-07 23:55:18,/BrittanyBedi/status/1049085791094407168,5,1,7,Michael,
NBCNews,1049085731212341253,2018-10-07 23:55:04,/NBCNews/status/1049085731212341253,74,15,69,Michael,
EricSnitilWx,1049085225790267398,2018-10-07 23:53:03,/EricSnitilWx/status/1049085225790267398,7,2,5,Michael,
mcallihanwx,1049084960748048384,2018-10-07 23:52:00,/mcallihanwx/status/1049084960748048384,5,0,4,Michael,
NYCStormChaser,1049084882268377092,2018-10-07 23:51:41,/NYCStormChaser/status/1049084882268377092,2,0,2,Michael,
SASWweather,1049084795425312770,2018-10-07 23:51:20,/SASWweather/status/1049084795425312770,9,0,4,Michael,
KFYRTV,1049084718216617984,2018-10-07 23:51:02,/KFYRTV/status/1049084718216617984,0,0,2,Michael,
ughmovingalong,1049084688155987968,2018-10-07 23:50:55,/ughmovingalong/status/1049084688155987968,9,1,2,Michael,
jillgilardi,1049084450435465216,2018-10-07 23:49:58,/jillgilardi/status/1049084450435465216,11,2,4,Michael,
LauraLeeBordas,1049084376804446209,2018-10-07 23:49:41,/LauraLeeBordas/status/1049084376804446209,1,0,0,Michael,
taIk5sos,1049084293115498496,2018-10-07 23:49:21,/taIk5sos/status/1049084293115498496,1,1,0,Michael,
DrBobBullard,1049084199209246720,2018-10-07 23:48:58,/DrBobBullard/status/1049084199209246720,5,1,6,Michael,
NBCNews,1049084141134856199,2018-10-07 23:48:44,/NBCNews/status/1049084141134856199,78,3,74,Michael,
tia_gibson5,1049084095014297600,2018-10-07 23:48:33,/tia_gibson5/status/1049084095014297600,6,1,0,Michael,
joeearenas,1050898900582838272,2018-10-12 23:59:57,/joeearenas/status/1050898900582838272,4,1,0,Michael,
LakesideBexley,1050898882526371842,2018-10-12 23:59:53,/LakesideBexley/status/1050898882526371842,1,0,0,Michael,
Spicyandfriends,1050898870178328576,2018-10-12 23:59:50,/Spicyandfriends/status/1050898870178328576,5,2,0,Michael,
VettingBernie,1050898751978520576,2018-10-12 23:59:21,/VettingBernie/status/1050898751978520576,1,0,0,Michael,
MisterKidneys,1050898709913964544,2018-10-12 23:59:11,/MisterKidneys/status/1050898709913964544,1,0,0,Michael,
george_capen,1050898637931261952,2018-10-12 23:58:54,/george_capen/status/1050898637931261952,45,1,32,Michael,
OpBBQRelief,1050898564434550784,2018-10-12 23:58:37,/OpBBQRelief/status/1050898564434550784,4,0,2,Michael,
TGBGclan,1050898562933018624,2018-10-12 23:58:36,/TGBGclan/status/1050898562933018624,5,0,0,Michael,
SCOPESUnioto,1050898514480381952,2018-10-12 23:58:25,/SCOPESUnioto/status/1050898514480381952,1,0,0,Michael,
BlackNerdJade,1050898461758038017,2018-10-12 23:58:12,/BlackNerdJade/status/1050898461758038017,0,1,0,Michael,
IMC_Worldwide,1050898413603221510,2018-10-12 23:58:01,/IMC_Worldwide/status/1050898413603221510,3,0,3,Michael,
the_real_pamela,1050898364504649728,2018-10-12 23:57:49,/the_real_pamela/status/1050898364504649728,0,0,1,Michael,
Jr3597,1050898339074646016,2018-10-12 23:57:43,/Jr3597/status/1050898339074646016,14,2,27,Michael,
WVTM13,1050898330660859904,2018-10-12 23:57:41,/WVTM13/status/1050898330660859904,3,0,1,Michael,
michelea2204,1050898319118094336,2018-10-12 23:57:38,/michelea2204/status/1050898319118094336,5,1,0,Michael,
HNTweets,1050536519268794368,2018-10-11 23:59:58,/HNTweets/status/1050536519268794368,1,0,0,Michael,
TanRob22,1050536515842072576,2018-10-11 23:59:58,/TanRob22/status/1050536515842072576,8,1,2,Michael,
henricoblue,1050536508808200192,2018-10-11 23:59:56,/henricoblue/status/1050536508808200192,12,4,10,Michael,
NicholasFerroni,1050536508707483648,2018-10-11 23:59:56,/NicholasFerroni/status/1050536508707483648,35,0,9,Michael,
RachelTaube,1050536494937575425,2018-10-11 23:59:53,/RachelTaube/status/1050536494937575425,5,2,0,Michael,
WILSONMEDIAUSA,1050536494216110080,2018-10-11 23:59:52,/WILSONMEDIAUSA/status/1050536494216110080,1,1,0,Michael,
battleofever,1050536459084673024,2018-10-11 23:59:44,/battleofever/status/1050536459084673024,66,9,70,Michael,
angicampbell1,1050536453950906368,2018-10-11 23:59:43,/angicampbell1/status/1050536453950906368,2,0,0,Michael,
soulinkspeaks,1050536451035815944,2018-10-11 23:59:42,/soulinkspeaks/status/1050536451035815944,1,0,0,Michael,
JazzID1,1050536423311339520,2018-10-11 23:59:35,/JazzID1/status/1050536423311339520,2,0,0,Michael,
CEDRdigital,1050536406819323904,2018-10-11 23:59:32,/CEDRdigital/status/1050536406819323904,0,0,1,Michael,
PatThomasNews,1050536379002830854,2018-10-11 23:59:25,/PatThomasNews/status/1050536379002830854,25,3,15,Michael,
ScentsNSudsTN,1050536346534711296,2018-10-11 23:59:17,/ScentsNSudsTN/status/1050536346534711296,1,0,0,Michael,
_penguin182,1050536342625628161,2018-10-11 23:59:16,/_penguin182/status/1050536342625628161,2,1,0,Michael,
offlede,1050536336581640193,2018-10-11 23:59:15,/offlede/status/1050536336581640193,18,1,5,Michael,
COHummingbird,1050536333226074112,2018-10-11 23:59:14,/COHummingbird/status/1050536333226074112,1,0,0,Michael,
KaitlinABell,1050536316184743936,2018-10-11 23:59:10,/KaitlinABell/status/1050536316184743936,1,1,0,Michael,
shieldliberty,1050536312904798208,2018-10-11 23:59:09,/shieldliberty/status/1050536312904798208,1,0,0,Michael,
DeanaSings,1050536311701078024,2018-10-11 23:59:09,/DeanaSings/status/1050536311701078024,11,0,3,Michael,
WNCN,1049449301565419520,2018-10-08 23:59:45,/WNCN/status/1049449301565419520,1,1,0,Michael,
Cuban_Jew,1049449278408720384,2018-10-08 23:59:40,/Cuban_Jew/status/1049449278408720384,1,0,0,Michael,
SallyAnnWest,1049449273186807809,2018-10-08 23:59:39,/SallyAnnWest/status/1049449273186807809,16,6,0,Michael,
TheWrightWingv2,1049449265469251585,2018-10-08 23:59:37,/TheWrightWingv2/status/1049449265469251585,1,1,0,Michael,
PaulFox13,1049449260041801733,2018-10-08 23:59:36,/PaulFox13/status/1049449260041801733,39,5,14,Michael,
witchyMishi,1049449259806928901,2018-10-08 23:59:36,/witchyMishi/status/1049449259806928901,1,0,0,Michael,
vstew0360,1049449258250895360,2018-10-08 23:59:35,/vstew0360/status/1049449258250895360,1,1,0,Michael,
coolbag_,1049449241574367232,2018-10-08 23:59:31,/coolbag_/status/1049449241574367232,4,3,0,Michael,
aprilbeebo,1049449229964447747,2018-10-08 23:59:28,/aprilbeebo/status/1049449229964447747,92,0,15,Michael,
RSKOFFICAL,1049449207671791630,2018-10-08 23:59:23,/RSKOFFICAL/status/1049449207671791630,3,2,0,Michael,
Always1PAO,1049449159126896640,2018-10-08 23:59:12,/Always1PAO/status/1049449159126896640,1,0,0,Michael,
GeorgeDet,1049449157830856704,2018-10-08 23:59:11,/GeorgeDet/status/1049449157830856704,3,1,0,Michael,
HGLonganecker,1049449138167918592,2018-10-08 23:59:07,/HGLonganecker/status/1049449138167918592,7,0,1,Michael,
AgendaFreeTV,1049449118072954880,2018-10-08 23:59:02,/AgendaFreeTV/status/1049449118072954880,19,3,17,Michael,
Oleboy_Oberto,1049449038792286208,2018-10-08 23:58:43,/Oleboy_Oberto/status/1049449038792286208,2,0,0,Michael,
lusorboy,1049449035814330368,2018-10-08 23:58:42,/lusorboy/status/1049449035814330368,1,1,0,Michael,
paigedempsey5,1049448921674723328,2018-10-08 23:58:15,/paigedempsey5/status/1049448921674723328,6,1,1,Michael,
WEC2,1051986028234452993,2018-10-15 23:59:48,/WEC2/status/1051986028234452993,4,0,0,Michael,
RightToLiberty1,1051985972894806016,2018-10-15 23:59:35,/RightToLiberty1/status/1051985972894806016,0,0,1,Michael,
JournAB,1051985957577256960,2018-10-15 23:59:31,/JournAB/status/1051985957577256960,5,0,1,Michael,
madshrew,1051985927214690304,2018-10-15 23:59:24,/madshrew/status/1051985927214690304,2,0,0,Michael,
adavis891,1051985871170351104,2018-10-15 23:59:11,/adavis891/status/1051985871170351104,8,1,1,Michael,
jalthegr8,1051985855622144000,2018-10-15 23:59:07,/jalthegr8/status/1051985855622144000,1,0,0,Michael,
ladyksailing,1051985827318980608,2018-10-15 23:59:00,/ladyksailing/status/1051985827318980608,4,0,1,Michael,
IParkerSterling,1051985740232560641,2018-10-15 23:58:40,/IParkerSterling/status/1051985740232560641,4,0,3,Michael,
dajennison,1051985680350543872,2018-10-15 23:58:25,/dajennison/status/1051985680350543872,1,0,0,Michael,
JenAnjuGrossman,1051985676189818881,2018-10-15 23:58:24,/JenAnjuGrossman/status/1051985676189818881,20,1,2,Michael,
MATTSURRENCY,1051985605670957057,2018-10-15 23:58:07,/MATTSURRENCY/status/1051985605670957057,1,0,0,Michael,
KLOVEnews,1051985592458731520,2018-10-15 23:58:04,/KLOVEnews/status/1051985592458731520,3,0,0,Michael,
davidpugliese,1051985569650171904,2018-10-15 23:57:59,/davidpugliese/status/1051985569650171904,0,1,0,Michael,
GriffinHardyWX,1051985453468082176,2018-10-15 23:57:31,/GriffinHardyWX/status/1051985453468082176,3,0,0,Michael,
fundbox,1051985328800718848,2018-10-15 23:57:01,/fundbox/status/1051985328800718848,1,0,2,Michael,
KerriChavis1,1051985304536711173,2018-10-15 23:56:56,/KerriChavis1/status/1051985304536711173,1,0,0,Michael,
McTow_Erik,1051985268776030208,2018-10-15 23:56:47,/McTow_Erik/status/1051985268776030208,0,1,0,Michael,
PublicSchoolSup,1051985220050845696,2018-10-15 23:56:36,/PublicSchoolSup/status/1051985220050845696,30,0,11,Michael,
NBCDFW,1051985083727572993,2018-10-15 23:56:03,/NBCDFW/status/1051985083727572993,0,0,1,Michael,
