score,author,content,description,publishedAt,source,title,url,urlToImage
478,Elamin Abdelmahmoud,"Trump is giving Saudi Arabia the benefit of the doubt in Khashoggi case, but other Republicans arent The story of Jamal Khashoggis disappearance and likely murder is exposing rifts in how to treat basic international relations norms. Quick refresher, please. … [+6999 chars]","Weed becomes legal in Canada, Republican rifts over the Khashoggi case, suburban women voters break with Trump. Your BuzzFeed News newsletter, Oct. 17. View Entire Post ›",2018-10-17T11:38:15Z,"{'id': None, 'name': 'Buzzfeednews.com'}",Morning Update: Canada Will Hotbox The Continent,https://www.buzzfeednews.com/article/elaminabdelmahmoud/morning-update-canada-will-hotbox-the-continent,"https://img.buzzfeed.com/buzzfeed-static/static/2018-10/17/7/enhanced/buzzfeed-prod-web-06/original-13464-1539775889-8.jpg?crop=1246:652;4,26"
479,Tim Walker,"Good morning, Im Tim Walker with todays headlines. If youd like to receive this briefing by email, sign up here. Sign up for the US morning briefing Top story: Trump says audio of Khashoggi death probably exists The US has asked Turkey for a copy of the audio… [+6449 chars]","Russian formed US shell company before Trump Tower meeting... Canada welcomes weed legalisation... Potato cutlery and tiny turbines on Dyson Award shortlist Good morning, I’m Tim Walker with today’s headlines. If you’d like to receive this briefing by email, …",2018-10-18T10:09:50Z,"{'id': 'the-guardian-au', 'name': 'The Guardian (AU)'}",Thursday US briefing: US asks Turkey for tape of Khashoggi killing,https://www.theguardian.com/us-news/2018/oct/18/us-briefing-us-asks-turkey-tape-khashoggi-killing,https://i.guim.co.uk/img/media/5d1c295b56237455c50e245d119824db65e16b89/0_267_4000_2400/master/4000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=9ec6c4073f23124abe716cbe71cdf194
480,"Mack Lamoureux, Sarah Berman, Josh Visser","Photo via Wikipedia commons. This article originally appeared on VICE Canada. Weed is legal in Canada for everyone but South Koreans, it seems. In the Korea Times, Yoon Se-jin, head of the Narcotics Crime Investigation Division at Gyeonggi Nambu Provincial Po… [+2262 chars]",South Koreans have to follow the law of their home country when abroad and that means no cannabis.,2018-10-23T18:48:24Z,"{'id': 'vice-news', 'name': 'Vice News'}",South Korea Warns Citizens Not to Smoke Weed in Canada,https://www.vice.com/en_us/article/evw3bk/south-korea-warns-citizens-not-to-smoke-weed-in-canada,"https://video-images.vice.com/articles/5bcf6a73075a3000070088e0/lede/1540319889202-south-korean-flag.jpeg?crop=0.962xw:0.9609xh;0.019xw,0.0391xh&resize=1200:*"
481,Zac Palmer,There's bad news today for states that legalized the recreational use of marijuana. The IIHS and Highway Loss Data Institute (HLDI) announced that crashes in states with legalized recreational marijuana have increased by up to 6 percent. This data comes from … [+1677 chars],"Filed under: Government/Legal This, right after recreational marijuana became legal in Canada yesterday. Continue reading Study indicates states with legalized marijuana have higher crash rates Study indicates states with legalized marijuana have higher crash…",2018-10-18T17:31:00Z,"{'id': None, 'name': 'Autoblog.com'}",Study indicates states with legalized marijuana have higher crash rates,https://www.autoblog.com/2018/10/18/higher-crash-rates-legalized-marijuana/,https://o.aolcdn.com/images/dims3/GLOB/crop/3698x2082+0+0/resize/800x450!/format/jpg/quality/85/https://s.yimg.com/os/creatr-images/2018-10/0b045f60-d251-11e8-bf51-32e2b69270ad
482,Max A. Cherney,"Just more than a week after Canada became the first G-7 nation to legalize marijuana for adult recreational use, provincial sellers are reporting supply shortages and other difficulties getting the product to consumers. Federal government officials and execut… [+4280 chars]","Just over a week after Canada became the first G-7 nation to legalize marijuana for adult recreational use, provincial sellers around the country are reporting supply shortages and other difficulties getting the product to consumers.",2018-10-26T23:09:17Z,"{'id': None, 'name': 'Marketwatch.com'}",Canada is running out of legal weed in some areas,https://www.marketwatch.com/story/canada-is-running-out-of-legal-weed-in-some-areas-2018-10-26,http://s.marketwatch.com/public/resources/MWimages/MW-GS557_quebec_ZG_20181026184505.jpg
483,Tomi Kilgore,"Marijuana stocks suffered broad and sharp losses Monday, and were headed for their worst five-session skid in over eight months, as full-legalization in Canada appears to have taken the shine off the sector, despite early indications of strong demand. The ETF… [+3460 chars]","Marijuana stocks suffer broad and sharp losses Monday, and were heading for their worst week in over eight months, as full-legalization in Canada appears to have taken the shine off the sector, despite early indications of strong demand.",2018-10-22T17:37:53Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis Watch: Marijuana stocks set for worst 5-session period for the sector in over 8 months,https://www.marketwatch.com/story/marijuana-stocks-set-for-worst-5-session-period-for-the-sector-in-over-8-months-2018-10-22,http://s.marketwatch.com/public/resources/MWimages/MW-GS190_Cannab_ZG_20181022123356.jpg
484,Max A. Cherney,"TORONTOThe final sprint to this weeks launch of legal recreational marijuana sales in Canada can be summed up by a small stamp. To sell any marijuana product in Canada, the government requires a tax stamp on the package, but the stamps are only available from… [+7773 chars]","While there didn’t seem to be massive, unexpected problems in the opening days of legal marijuana sales in Canada, it was difficult to determine whether the still fragile distribution network has been able to keep pace with demand.",2018-10-20T16:48:51Z,"{'id': None, 'name': 'Marketwatch.com'}","Cannabis Watch: Canada’s pot party: Big demand, short supply, and stamps with no glue",https://www.marketwatch.com/story/canadas-pot-party-big-demand-short-supply-and-stamps-with-no-glue-2018-10-20,http://s.marketwatch.com/public/resources/MWimages/MW-GS133_Canada_ZG_20181020120358.jpg
485,Ciara Linnane,"Canadas move to fully legalize cannabis for adult recreational use on Wednesday has set the stage for the development of a new industry that is expected to generate billions of dollars in revenue. To mark the occasion, MarketWatch profiled the six main player… [+7160 chars]","Meet some of the smaller players in an emerging sector that are expected to benefit, now that Canada has fully legalized cannabis.",2018-10-18T19:53:34Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis Watch: Five smaller companies expected to profit from Canada’s cannabis legalization,https://www.marketwatch.com/story/five-smaller-companies-expected-to-profit-from-canadas-cannabis-legalization-2018-10-18,http://s.marketwatch.com/public/resources/MWimages/MW-GS039_Canada_ZG_20181018142135.jpg
486,Tomi Kilgore,"Shares of GW Pharmaceuticals PLC surged to a record high Thursday, after the medical-marijuana company announced a new Drug Enforcement Administration stance on its approved drug containing cannabidiol, or CBD. Specifically, the DEA said Thursday it now place… [+3236 chars]","Shares of GW Pharmaceuticals PLC surged to a record high Thursday, after the medical-marijuana company announced a new Drug Enforcement Administration stance on its approved drug containing cannabidiol, or CBD.",2018-09-27T16:36:26Z,"{'id': None, 'name': 'Marketwatch.com'}","GW Pharma stock jumps to record after DEA stance on its CBD drug, cannabis sector lags",https://www.marketwatch.com/story/gw-pharma-stock-jumps-to-record-after-dea-stance-on-its-cbd-drug-cannabis-sector-lags-2018-09-27,http://s.marketwatch.com/public/resources/MWimages/MW-GQ658_mariju_ZG_20180925165652.jpg
487,Max A. Cherney,"The following article is part of a package of stories that MarketWatch is publishing to mark the start of full legalization of cannabis for adult recreational use in Canada on Wednesday. For more, go here. Heinz designs the genetic makeup of the tomatoes used… [+4588 chars]","Heinz may design the genetic makeup of the tomatoes used for its renowned ketchup, but it doesn’t own the farms that grow the fruit. Toronto-based weed company Cronos Group is aiming to duplicate that model.",2018-10-16T23:57:01Z,"{'id': None, 'name': 'Marketwatch.com'}","Cannabis Watch: Marijuana stocks to watch: Meet Cronos, the Heinz Ketchup of weed",https://www.marketwatch.com/story/marijuana-stocks-to-watch-meet-cronos-the-heinz-ketchup-of-weed-2018-10-16,http://s.marketwatch.com/public/resources/MWimages/MW-GR406_cronos_ZG_20181008153738.jpg
488,Tomi Kilgore,"Shares of India Globalization Capital Inc. rocketed Friday to a more-than seven year high, to pace broad gains in the marijuana sector, investors rushed to take part in the CBD-infused drinks market. The Maryland-based developer of cannabinoid, or CBD, therap… [+3764 chars]","IGS shares rocket again Friday toward a more-than seven year high, to pace broad gains in the marijuana sector.",2018-09-28T17:31:40Z,"{'id': None, 'name': 'Marketwatch.com'}",IGC stock rockets to lead cannabis sector rally amid CBD beverage boom,https://www.marketwatch.com/story/igc-stock-rockets-to-lead-cannabis-sector-rally-amid-cbd-beverage-boom-2018-09-28,http://s.marketwatch.com/public/resources/MWimages/MW-GQ892_CBDbev_ZG_20180928124725.jpg
489,Max A. Cherney,The following article is part of a package of stories that MarketWatch is publishing to mark the start of full legalization of cannabis for adult use in Canada on Wednesday. When Tilray Inc. became the first cannabis company to go public on a major U.S. excha… [+4167 chars],"Tilray Inc. became the first cannabis company to go public on the Nasdaq this year, marking an important turning point for the sector — the successful IPO, Chief Executive Brendan Kennedy told MarketWatch, was a validation for the overall industry.",2018-10-15T18:25:33Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis Watch: Marijuana stocks to watch: Tilray and its global ambitions,https://www.marketwatch.com/story/marijuana-stocks-to-watch-tilray-and-its-global-ambitions-2018-10-15,http://s.marketwatch.com/public/resources/MWimages/MW-GM903_tilray_ZG_20180720173453.jpg
490,Max A. Cherney,"SMITHS FALLS, ONTARIO The launch of the recreational cannabis industry in Canada will be a volatile ride, but the companies forming the industry seem prepared. Bruce Linton, the co-chief executive of Canopy Growth Corp. CGC, -6.82% WEED, -6.85%, braved a roug… [+6242 chars]","The launch of the recreational cannabis industry in Canada will be a volatile ride, but the companies forming the industry seem prepared.",2018-10-17T07:51:09Z,"{'id': None, 'name': 'Marketwatch.com'}","Cannabis Watch: Cannabis is now legal in Canada, but pot companies expect a rocky start",https://www.marketwatch.com/story/cannabis-is-now-legal-in-canada-but-pot-companies-expect-a-rocky-start-2018-10-17,http://s.marketwatch.com/public/resources/MWimages/MW-GR797_weed_m_ZG_20181015145648.jpg
491,MarketWatch,Planning on being lucky isnt a viable retirement strategy. See full story. Elon Musk spars with Fortnite on Twitter after joking about buying the video game The Tesla CEO tweeted out a doctored screenshot of a MarketWatch story claiming he had deleted the vid… [+1164 chars],‘Planning on being lucky’ isn’t a viable retirement strategy.,2018-10-21T21:00:09Z,"{'id': None, 'name': 'Marketwatch.com'}",NewsWatch: These 5 things will kill your early retirement dreams,https://www.marketwatch.com/story/these-5-things-will-kill-your-early-retirement-dreams-2018-10-21,https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png
492,Ciara Linnane,"Cannabis stocks were mixed Friday in a falling stock market, putting them on track to end the week with some sharp losses, after suffering seven straight days of declines before a slight recovery on Thursday. The Horizons Marijuana Life Sciences exchange-trad… [+4519 chars]","Cannabis stocks were mixed Friday in a falling stock market, putting them on track to end the week with some sharp losses, after suffering seven straight days of declines before a slight recovery on Thursday.",2018-10-26T15:45:13Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis Watch: Cannabis stocks on track for sharp losses on the week after steep selloff,https://www.marketwatch.com/story/cannabis-stocks-on-track-for-sharp-losses-on-the-week-after-steep-selloff-2018-10-26,http://s.marketwatch.com/public/resources/MWimages/MW-GR844_cannab_ZG_20181016102109.jpg
493,Emma Court,"The following article is part of a package of stories that MarketWatch is publishing to mark the start of full legalization of cannabis for adult use in Canada on Wednesday. The cannabis sector has been making waves lately, from plans for full legalization in… [+6231 chars]","Drugmakers commonly make their medicines synthetically — think a lab, not a greenhouse. But because its medications employ cannabinoids, the U.K.-based GW Pharma is also involved in agriculture.",2018-10-16T14:56:19Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis Watch: Marijuana stocks to watch: GW Pharma is a drugmaker that grows its own cannabis plants,https://www.marketwatch.com/story/marijuana-stocks-to-watch-gw-pharma-is-a-drugmaker-that-grows-its-own-cannabis-plants-2018-10-16,http://s.marketwatch.com/public/resources/MWimages/MW-GR844_cannab_ZG_20181016102109.jpg
494,Ciara Linnane,"Cannabis stocks were mostly sharply higher Monday, with India Globalization Capital Inc. a standout, adding another 18% on excitement about its plans for the CBD-infused energy drink market. Maryland-based India Globalizations IGC, +29.52% stock gained 27% on… [+3946 chars]","Cannabis stocks were mostly sharply higher Monday, led by India Globalization Capital Inc., which added another 18% on excitement about its plans for the CBD-infused energy drink market.",2018-10-01T15:37:26Z,"{'id': None, 'name': 'Marketwatch.com'}",Cannabis stocks rally on continued excitement about CBD-infused drinks,https://www.marketwatch.com/story/cannabis-stocks-rally-on-continued-excitement-about-cbd-infused-drinks-2018-10-01,http://s.marketwatch.com/public/resources/MWimages/MW-GQ981_CBDdri_ZG_20181001113359.jpg
